COMPANY_CODE,SAKNR,TXT50,货币,部门,已结转余额,前一期间的余额,DMBTR_DEBIT,DMBTR_CREDIT,累计余额
4110,6601341600,技术研发费-折旧费,CNY,,                  0.00,                  0.00,30604.98,0.0,"             30,604.98"
4110,6601341700,技术研发费-差旅费,CNY,,                  0.00,                  0.00,4599.01,0.0,"              4,599.01"
4110,6601342500,技术研发费-福利费,CNY,,                  0.00,                  0.00,3007.57,0.0,"              3,007.57"
4110,6601350000,装修及转让费,CNY,,                  0.00,                  0.00,62021.45,0.0,"             62,021.45"
4110,6601360000,周转材料费,CNY,,                  0.00,                  0.00,209251.82,0.0,"            209,251.82"
4110,6601380000,商标专利费,CNY,,                  0.00,                  0.00,3780.0,0.0,"              3,780.00"
4110,6601410000,动力能耗费,CNY,,                  0.00,                  0.00,4876051.27,64357.82,"          4,811,693.45"
4110,6601420000,招聘费,CNY,,                  0.00,                  0.00,15186.54,0.0,"             15,186.54"
4110,6601530000,劳务费,CNY,,                  0.00,                  0.00,3035423.71,0.0,"          3,035,423.71"
4110,6601540000,服务费,CNY,,                  0.00,                  0.00,615176.23,0.0,"            615,176.23"
4110,6601550000,物业费,CNY,,                  0.00,                  0.00,8597.51,0.0,"              8,597.51"
4110,6601560100,平台推广服务费-广宣,CNY,,                  0.00,                  0.00,834317.02,0.0,"            834,317.02"
4110,6601560200,平台推广服务费-其他,CNY,,                  0.00,                  0.00,1939054.38,0.0,"          1,939,054.38"
4110,6601570100,运营服务费-基础运营,CNY,,                  0.00,                  0.00,447126.17,0.0,"            447,126.17"
4110,6601570200,运营服务费-增值运营,CNY,,                  0.00,                  0.00,1535.86,0.0,"              1,535.86"
4110,6601570300,运营服务费-三方代运营,CNY,,                  0.00,                  0.00,103164.0,0.0,"            103,164.00"
4110,6601570400,运营服务费-其他,CNY,,                  0.00,                  0.00,19647.01,0.0,"             19,647.01"
4110,6601990000,其他费用,CNY,,                  0.00,                  0.00,584995.19,0.0,"            584,995.19"
4110,6603020000,财务费用-利息收入,CNY,,                  0.00,                  0.00,0.0,10226.62,"-10,226.62"
4110,6603030000,财务费用-手续费,CNY,,                  0.00,                  0.00,80108.03,0.0,"             80,108.03"
4110,6603090000,财务费用-租赁利息,CNY,,                  0.00,                  0.00,12179.59,0.0,"             12,179.59"
4110,6603990000,财务费用-其他费用,CNY,,                  0.00,                  0.00,2018.0,0.0,"              2,018.00"
4110,6701130100,信用减值损失-其他应收款坏账损失,CNY,,                  0.00,                  0.00,45091.53,5537.02,"             39,554.51"
4110,6701130200,信用减值损失-应收账款坏账损失,CNY,,                  0.00,                  0.00,26551.87,19664.66,"              6,887.21"
4110,6711020000,营业外支出-非流动资产处置损失,CNY,,                  0.00,                  0.00,1522.08,0.0,"              1,522.08"
4110,6711080000,营业外支出-滞纳金,CNY,,                  0.00,                  0.00,943.22,0.0,                943.22
4110,6711990000,营业外支出-其他,CNY,,                  0.00,                  0.00,227613.17,0.0,"            227,613.17"
4110,6801010000,所得税费用-当期所得税费用,CNY,,                  0.00,                  0.00,10507073.27,0.0,"         10,507,073.27"
4110,6801020000,所得税费用-递延所得税费用,CNY,,                  0.00,                  0.00,0.0,39377.18,"-39,377.18"
4110,6999999999,FI/CO统驭,CNY,,                  0.00,                  0.00,58969744.68,58969744.68,                  0.00
4110,9999999995,期初数据导入-总账,CNY,,"-49,403,386.03",                  0.00,0.0,0.0,"-49,403,386.03"
4110,9999999996,期初数据导入-应收,CNY,,"-10,425,323.78",                  0.00,0.0,0.0,"-10,425,323.78"
4110,9999999997,期初数据导入-应付,CNY,,"         64,437,726.99",                  0.00,0.0,0.0,"         64,437,726.99"
4110,9999999999,期初数据导入-存货,CNY,,"-4,609,017.18",                  0.00,0.0,0.0,"-4,609,017.18"
4390,1002010201,银行存款-人民币-农业银行-基本户,CNY,,"            526,577.28",                  0.00,1242309103.99,1242203152.22,"            632,529.05"
4390,1002010211,银行存款-人民币-农业银行-一般户2,CNY,,                  0.00,                  0.00,424454247.96,424454247.96,                  0.00
4390,1002010212,银行存款-人民币-农业银行-一般户3,CNY,,"          1,847,089.44",                  0.00,635251995.72,636230697.16,"            868,388.00"
4390,1002010510,银行存款-人民币-工商银行-一般户1,CNY,,                133.56,                  0.00,500.01,633.57,                  0.00
4390,1002010612,银行存款-人民币-中信实业银行-一般户3,CNY,,                892.23,                  0.00,7825035.23,7819323.17,"              6,604.29"
4390,1002010811,银行存款-人民币-兴业银行-一般户2,CNY,,"         10,509,204.33",                  0.00,1313.63,10510401.0,                116.96
4390,1002011011,银行存款-人民币-招商银行-一般户2,CNY,,"              2,359.73",                  0.00,30000.34,30037.36,"              2,322.71"
4390,1002013012,银行存款-人民币-成都银行-一般户3,CNY,,"              1,948.34",                  0.00,0.23,400.0,"              1,548.57"
4390,1002013020,银行存款-人民币-成都银行-专用户1,CNY,,"            608,751.57",                  0.00,76.09,0.0,"            608,827.66"
4390,1002013810,银行存款-人民币-平安银行-一般户1,CNY,,                355.79,                  0.00,0.04,200.0,                155.83
4390,1002013910,银行存款-人民币-国家开发银行-一般户1,CNY,,"              1,433.26",                  0.00,11064915.82,11064900.0,"              1,449.08"
4390,1002015110,银行存款-人民币-四川银行-一般户1,CNY,,"              9,685.61",                  0.00,3469533.33,3479000.0,                218.94
4390,1012990100,其他货币资金-在途资金-供应链金融,CNY,,                  0.00,                  0.00,1600191.95,1600191.95,                  0.00
4390,1101010000,交易性金融资产-成本,CNY,,"            405,988.25",                  0.00,0.0,0.0,"            405,988.25"
4390,1101020000,交易性金融资产-公允价值变动,CNY,,"            395,423.50",                  0.00,110175.25,175073.0,"            330,525.75"
4390,1122010000,应收账款-应收货款,CNY,,"         54,711,840.46",                  0.00,2156863136.48,2095475126.73,"        116,099,850.21"
4390,1122020000,应收账款-客户保证金,CNY,,"-528,384.20",                  0.00,525558.2,563441.0,"-566,267.00"
4390,1123000000,预付账款,CNY,,"-147,233.19",                  0.00,12749466.49,2558462.74,"         10,043,770.56"
4390,1221000000,其他应收款-其他,CNY,,"-107,542.64",                  0.00,743807.62,60.0,"            636,204.98"
4390,1221010000,其他应收款-瓶箱押金,CNY,,"-11,509,660.49",                  0.00,2485381.3,1191297.0,"-10,215,576.19"
4390,1221020000,内部往来-资产,CNY,,"             12,865.38",                  0.00,0.0,0.0,"             12,865.38"
4390,1221030000,其他应收款-陈列柜押金,CNY,,"-6,124,481.01",                  0.00,476079.22,1023768.42,"-6,672,170.21"
4390,1221040000,其他应收款-保证金,CNY,,"-4,247,143.17",                  0.00,2442112.71,3607992.1,"-5,413,022.56"
4390,1231010000,坏账准备-应收账款,CNY,,"-11,756,835.02",                  0.00,104984.88,155834.25,"-11,807,684.39"
4390,1231020000,坏账准备-其他应收账款,CNY,,"-1,096,267.75",                  0.00,123651.43,207527.74,"-1,180,144.06"
4390,1403010000,原材料-原辅料,CNY,,"          7,227,867.76",                  0.00,249659757.24,248914854.32,"          7,972,770.68"
4390,1403020000,原材料-备品备件,CNY,,"          2,766,770.19",                  0.00,10286566.39,10214708.67,"          2,838,627.91"
4390,1403999998,原材料差异-物料账,CNY,,"         13,598,261.92",                  0.00,2752510.15,972058.0,"         15,378,714.07"
4390,1403999999,原材料差异,CNY,,"-13,598,261.92",                  0.00,25409649.16,27190101.31,"-15,378,714.07"
4390,1405010000,库存商品-产成品,CNY,,"          7,333,604.27",                  0.00,420273626.8,421211747.08,"          6,395,483.99"
4390,1405020000,库存商品-外购商品,CNY,,"          5,456,003.49",                  0.00,125940322.7,127220871.6,"          4,175,454.59"
4390,1405999998,产成品差异-物料账,CNY,,"        535,992,256.31",                  0.00,9713351.19,16778388.08,"        528,927,219.42"
4390,1405999999,产成品差异,CNY,,"-535,992,256.31",                  0.00,16586340.93,9521304.04,"-528,927,219.42"
4390,1407000000,自制半成品,CNY,,"          1,888,034.25",                  0.00,448365412.29,448054250.57,"          2,199,195.97"
4390,1407999998,半成品差异-物料账,CNY,,"        266,955,503.94",                  0.00,41170067.1,35865622.4,"        272,259,948.64"
4390,1407999999,半成品差异,CNY,,"-266,955,503.94",                  0.00,34398955.51,39703400.21,"-272,259,948.64"
4390,1408000000,委托加工物资-结转,CNY,,"-5,601,393.98",                  0.00,111772.65,303484.32,"-5,793,105.65"
4390,1408010000,委托加工物资-材料,CNY,,"          5,601,393.98",                  0.00,179225.33,0.0,"          5,780,619.31"
4390,1408020000,委托加工物资-加工费,CNY,,                  0.00,                  0.00,124258.99,111772.65,"             12,486.34"
4390,1410000000,包装物,CNY,,"          8,259,635.09",                  0.00,62989260.26,60758520.64,"         10,490,374.71"
4390,1411020000,周转材料,CNY,,"            992,201.39",                  0.00,1583479.47,1516275.26,"          1,059,405.60"
4390,1533010000,使用权资产,CNY,,"          4,629,119.33",                  0.00,922250.88,0.0,"          5,551,370.21"
4390,1533020000,累计折旧-使用权资产,CNY,,"-3,077,775.87",                  0.00,0.0,374738.18,"-3,452,514.05"
4390,1601010000,固定资产-生产用房屋及建筑物,CNY,,"        158,221,655.41",                  0.00,0.0,0.0,"        158,221,655.41"
4390,1601020000,固定资产-非生产用房屋建筑物,CNY,,"         62,062,964.17",                  0.00,0.0,0.0,"         62,062,964.17"
4390,1601040000,固定资产-其他房屋建筑物,CNY,,"         23,499,979.25",                  0.00,0.0,0.0,"         23,499,979.25"
4390,1601050000,固定资产-机器设备,CNY,,"        438,784,158.61",                  0.00,412256.64,0.0,"        439,196,415.25"
4390,1601060000,固定资产-运输设备,CNY,,"          1,672,607.66",                  0.00,999439.37,682049.74,"          1,989,997.29"
4390,1601070000,固定资产-器具及办公家俱,CNY,,"          1,949,213.62",                  0.00,0.0,0.0,"          1,949,213.62"
4390,1601080000,固定资产-电子设备,CNY,,"         35,557,893.96",                  0.00,3018549.08,862140.17,"         37,714,302.87"
4390,1601090000,固定资产-品控检验设备,CNY,,"          7,036,930.11",                  0.00,0.0,0.0,"          7,036,930.11"
4390,1601100000,固定资产-其他设备,CNY,,"          3,762,580.63",                  0.00,175704.22,0.0,"          3,938,284.85"
4390,1601110000,固定资产-辅助专用设备,CNY,,"          7,331,230.03",                  0.00,548938.05,0.0,"          7,880,168.08"
4390,1602010000,累计折旧-房屋及建筑物,CNY,,"-40,556,581.51",                  0.00,0.0,1791055.28,"-42,347,636.79"
4390,1602020000,累计折旧-非生产用房屋建筑物,CNY,,"-13,896,380.65",                  0.00,0.0,387712.23,"-14,284,092.88"
4390,1602040000,累计折旧-其他房屋建筑物,CNY,,"-10,109,854.19",                  0.00,0.0,457867.39,"-10,567,721.58"
4390,1602050000,累计折旧-机器设备,CNY,,"-309,159,805.39",                  0.00,0.0,13641363.9,"-322,801,169.29"
4390,1602060000,累计折旧-运输设备,CNY,,"-1,054,138.46",                  0.00,647947.25,106070.38,"-512,261.59"
4390,1602070000,累计折旧-器具及办公家俱,CNY,,"-1,798,923.08",                  0.00,0.0,13977.77,"-1,812,900.85"
4390,1602080000,累计折旧-电子设备,CNY,,"-28,766,781.08",                  0.00,764406.07,1517558.8,"-29,519,933.81"
4390,1602090000,累计折旧-品控检验设备,CNY,,"-5,820,388.37",                  0.00,0.0,102420.51,"-5,922,808.88"
4390,1602100000,累计折旧-其他设备,CNY,,"-2,549,871.05",                  0.00,0.0,162269.03,"-2,712,140.08"
4390,1602110000,累计折旧-辅助专用设备,CNY,,"-2,147,900.17",                  0.00,0.0,246094.82,"-2,393,994.99"
4390,1603020000,固定资产-减值准备-非生产用房屋建筑物,CNY,,"-18,063,464.84",                  0.00,0.0,0.0,"-18,063,464.84"
4390,1603050000,固定资产-减值准备-机器设备,CNY,,"-5,637,734.28",                  0.00,0.0,0.0,"-5,637,734.28"
4390,1604000000,在建工程,CNY,,"            121,162.04",                  0.00,1079770.5,0.0,"          1,200,932.54"
4390,1606000000,固定资产清理,CNY,,                  0.00,                  0.00,168837.4,168837.4,                  0.00
4390,1701010000,无形资产-专利权,CNY,,"          9,609,120.22",                  0.00,0.0,0.0,"          9,609,120.22"
4390,1701050000,无形资产-土地使用权,CNY,,"         40,725,940.36",                  0.00,0.0,0.0,"         40,725,940.36"
4390,1701070000,无形资产-软件,CNY,,"         35,277,612.55",                  0.00,24952.83,0.0,"         35,302,565.38"
4390,1702010000,累计摊销-专利权,CNY,,"-9,609,120.22",                  0.00,0.0,0.0,"-9,609,120.22"
4390,1702050000,累计摊销-土地使用权,CNY,,"-9,774,559.60",                  0.00,0.0,457121.31,"-10,231,680.91"
4390,1702070000,累计摊销-软件,CNY,,"-14,545,121.26",                  0.00,0.0,1213215.86,"-15,758,337.12"
4390,1703070000,无形资产-减值准备-软件,CNY,,"-2,230,284.41",                  0.00,0.0,0.0,"-2,230,284.41"
4390,1801010000,长期待摊费用-装修及转让费,CNY,,"             93,632.93",                  0.00,171012.38,38362.67,"            226,282.64"
4390,1811010000,递延所得税资产-坏账准备-应收账款,CNY,,"          1,763,525.25",                  0.00,7627.41,0.0,"          1,771,152.66"
4390,1811020000,递延所得税资产-坏账准备-其他应收款,CNY,,"            164,440.16",                  0.00,12581.45,0.0,"            177,021.61"
4390,1811030000,递延所得税资产-固定资产减值准备,CNY,,"          3,555,179.87",                  0.00,0.0,0.0,"          3,555,179.87"
4390,1811040000,递延所得税资产-无形资产减值准备,CNY,,"            334,542.66",                  0.00,0.0,0.0,"            334,542.66"
4390,1811070000,递延所得税资产-租赁负债,CNY,,"            197,936.48",                  0.00,52376.51,0.0,"            250,312.99"
4390,1901010000,待处理财产损溢-待处理流动资产损溢,CNY,,                  0.00,                  0.00,987996.62,987996.62,                  0.00
4390,2201030000,应付票据-国内信用证,CNY,,"-31,530,877.80",                  0.00,0.0,2227788.09,"-33,758,665.89"
4390,2202010000,应付账款-应付货款,CNY,,"-140,698,295.76",                  0.00,616272014.12,661082607.37,"-185,508,889.01"
4390,2202030100,应付账款-暂估GR/IR,CNY,,"-13,343,606.80",                  0.00,624982143.03,632241653.32,"-20,603,117.09"
4390,2202040000,内部往来-负债,CNY,,"-12,865.38",                  0.00,0.0,0.0,"-12,865.38"
4390,2203010000,预收账款-预收货款,CNY,,"-1,210.37",                  0.00,680.64,1131.04,"-1,660.77"
4390,2204020000,租赁负债-租赁付款额,CNY,,"-1,388,175.17",                  0.00,1276615.1,1763409.47,"-1,874,969.54"
4390,2204030000,租赁负债-未确认融资费用,CNY,,"             68,598.63",                  0.00,56878.26,26204.1,"             99,272.79"
4390,2211010000,应付职工薪酬-短期薪酬-工资,CNY,,"-12,826,027.56",                  0.00,47119453.69,43436077.48,"-9,142,651.35"
4390,2211020000,应付职工薪酬-短期薪酬-职工福利费,CNY,,                  0.00,                  0.00,1601914.04,1601914.04,                  0.00
4390,2211030100,短期薪酬-社会保险费-基本医疗保险费,CNY,,                  0.00,                  0.00,1990962.75,1990962.75,                  0.00
4390,2211030200,短期薪酬-社会保险费-基本养老保险费,CNY,,                  0.00,                  0.00,4249159.2,4249159.2,                  0.00
4390,2211030400,短期薪酬-社会保险费-失业保险费,CNY,,                  0.00,                  0.00,159401.62,159401.62,                  0.00
4390,2211030500,短期薪酬-社会保险费-工伤保险费,CNY,,                  0.00,                  0.00,187042.21,187042.21,                  0.00
4390,2211030600,短期薪酬-社会保险费-生育保险费,CNY,,                  0.00,                  0.00,212624.64,212624.64,                  0.00
4390,2211039900,短期薪酬-社会保险费-综合保险费,CNY,,                  0.00,                  0.00,128867.93,128867.93,                  0.00
4390,2211040000,应付职工薪酬-短期薪酬-住房公积金,CNY,,                  0.00,                  0.00,1056108.31,1056108.31,                  0.00
4390,2211050000,应付职工薪酬-短期薪酬-工会经费,CNY,,"-2,507,635.25",                  0.00,1131741.48,950098.51,"-2,325,992.28"
4390,2211060000,应付职工薪酬-短期薪酬-职工教育经费,CNY,,"-3,130,633.27",                  0.00,379587.32,712573.97,"-3,463,619.92"
4390,2211070100,短期薪酬-非货币性福利-自产品发放,CNY,,                  0.00,                  0.00,162922.65,162922.65,                  0.00
4390,2211070200,短期薪酬-非货币性福利-外购商品发放,CNY,,                  0.00,                  0.00,14329.43,14329.43,                  0.00
4390,2211080000,应付职工薪酬-辞退福利,CNY,,                  0.00,                  0.00,66631.0,66631.0,                  0.00
4390,2221010000,应交税费-应交企业所得税,CNY,,"-2,002,168.09",                  0.00,7711061.75,6444146.68,"-735,253.02"
4390,2221020000,应交税费-应交个人所得税,CNY,,"-134,584.90",                  0.00,761581.64,739449.76,"-112,453.02"
4390,2221030101,应交税费-应交增值税-进项税额（17%）,CNY,,"        396,688,980.72",                  0.00,0.0,0.0,"        396,688,980.72"
4390,2221030102,应交税费-应交增值税-进项税额（13%）,CNY,,"        560,387,121.47",                  0.00,33495217.32,1512878.81,"        592,369,459.98"
4390,2221030104,应交税费-应交增值税-进项税额（6%）,CNY,,"         60,290,224.54",                  0.00,3980689.07,0.0,"         64,270,913.61"
4390,2221030106,应交税费-应交增值税-进项税额（3%）,CNY,,"          7,761,532.23",                  0.00,196033.18,0.0,"          7,957,565.41"
4390,2221030107,应交税费-应交增值税-进项税额（11%）,CNY,,"         40,161,373.06",                  0.00,0.0,0.0,"         40,161,373.06"
4390,2221030108,应交税费-应交增值税-进项税额（5%）,CNY,,"            607,108.72",                  0.00,8813.59,0.0,"            615,922.31"
4390,2221030109,应交税费-应交增值税-进项税额（10%）,CNY,,"         29,410,753.90",                  0.00,0.0,0.0,"         29,410,753.90"
4390,2221030110,应交税费-应交增值税-进项税额（16%）,CNY,,"         85,451,268.50",                  0.00,0.0,0.0,"         85,451,268.50"
4390,2221030111,应交税费-应交增值税-进项税额（9%）,CNY,,"        313,499,283.73",                  0.00,23766239.08,0.0,"        337,265,522.81"
4390,2221030112,应交税费-应交增值税进项税-交通费9%,CNY,,"            133,512.45",                  0.00,914.51,0.0,"            134,426.96"
4390,2221030113,应交税费-应交增值税进项税-交通费3%,CNY,,"              7,324.58",                  0.00,416.02,0.0,"              7,740.60"
4390,2221030201,应交税费-应交增值税-销项税额（17%）,CNY,,"-433,994,469.93",                  0.00,0.0,0.0,"-433,994,469.93"
4390,2221030202,应交税费-应交增值税-销项税额（13%）,CNY,,"-759,338,965.68",                  0.00,6946775.95,50666366.59,"-803,058,556.32"
4390,2221030204,应交税费-应交增值税-销项税额（6%）,CNY,,"-799,852.21",                  0.00,0.0,20126.38,"-819,978.59"
4390,2221030205,应交税费-应交增值税-销项税额（3%）,CNY,,"             25,370.48",                  0.00,0.0,0.0,"             25,370.48"
4390,2221030206,应交税费-应交增值税-销项税额（11%）,CNY,,"-41,283,634.39",                  0.00,0.0,0.0,"-41,283,634.39"
4390,2221030207,应交税费-应交增值税-销项税额（5%）,CNY,,"-2,380.95",                  0.00,0.0,0.0,"-2,380.95"
4390,2221030208,应交税费-应交增值税-销项税额（16%）,CNY,,"-115,427,570.93",                  0.00,0.0,0.0,"-115,427,570.93"
4390,2221030209,应交税费-应交增值税-销项税额（10%）,CNY,,"-45,413,649.50",                  0.00,0.0,0.0,"-45,413,649.50"
4390,2221030210,应交税费-应交增值税-销项税额（9%）,CNY,,"-494,804,222.81",                  0.00,9607720.22,47131453.04,"-532,327,955.63"
4390,2221030400,应交税费-应交增值税（转出未交增值税）,CNY,,"        413,063,696.67",                  0.00,21511032.8,0.0,"        434,574,729.47"
4390,2221030500,应交税费-应交增值税（转出多交增值税）,CNY,,"-10,561,557.08",                  0.00,0.0,0.0,"-10,561,557.08"
4390,2221030600,应交税费-应交增值税（进项税额转出）,CNY,,"-7,186,927.57",                  0.00,0.0,264076.92,"-7,451,004.49"
4390,2221030700,应交税费-应交增值税（减免税款）,CNY,,"          1,325,680.00",                  0.00,81050.0,0.0,"          1,406,730.00"
4390,2221040000,应交税费-未交增值税,CNY,,"          1,197,764.12",                  0.00,15542441.62,21511032.8,"-4,770,827.06"
4390,2221060000,应交税费-应交城市维护建设税,CNY,,"             82,205.44",                  0.00,1092555.91,1511445.8,"-336,684.45"
4390,2221080000,应交税费-应交房产税,CNY,,                  0.00,                  0.00,1129551.94,940819.35,"            188,732.59"
4390,2221090000,应交税费-应交土地使用税,CNY,,                  0.00,                  0.00,354725.91,295604.9,"             59,121.01"
4390,2221110000,应交税费-教育费附加,CNY,,"             35,230.89",                  0.00,468238.26,647762.48,"-144,293.33"
4390,2221120000,应交税费-地方教育费附加,CNY,,"             23,487.26",                  0.00,312158.83,431841.65,"-96,195.56"
4390,2221140000,应交税费-水利基金,CNY,,"-5,000.00",                  0.00,4976.18,-23.82,                  0.00
4390,2221150000,应交税费-印花税,CNY,,"-244,578.24",                  0.00,446100.87,394875.23,"-193,352.60"
4390,2221250000,应交税费-应交环境保护税,CNY,,"-9,712.82",                  0.00,17280.58,28000.0,"-20,432.24"
4390,2231000000,应付利息,CNY,,"-37,400.00",                  0.00,64900.0,27500.0,                  0.00
4390,2241010000,其他应付款-员工,CNY,,"          1,878,949.02",                  0.00,19364483.11,16818543.69,"          4,424,888.44"
4390,2241030000,其他应付款-送奶员押金,CNY,,"-2,441,697.50",                  0.00,628771.36,323385.68,"-2,136,311.82"
4390,2241040000,其他应付款-内部往来,CNY,,"        606,335,053.46",                  0.00,1326199491.12,1264034602.66,"        668,499,941.92"
4390,2241060000,其他应付款-养餐配送保证金,CNY,,"-149,157.92",                  0.00,0.0,0.0,"-149,157.92"
4390,2241070000,其他应付款-其他,CNY,,"-110,320,563.18",                  0.00,29877997.67,56457974.62,"-136,900,540.13"
4390,2241080000,其他应付款-考核基金,CNY,,"-108,550.00",                  0.00,152280.0,276190.0,"-232,460.00"
4390,2241090000,其他应付款-保证金,CNY,,"          2,157,247.48",                  0.00,264673.07,825488.07,"          1,596,432.48"
4390,2241140000,其他应付款-工程设备质保金,CNY,,"-1,132,758.34",                  0.00,344908.04,125776.52,"-913,626.82"
4390,2401000000,递延收益-政府补助,CNY,,"-15,743,350.66",                  0.00,1912969.9,0.0,"-13,830,380.76"
4390,2901010000,递延所得税负债-使用权资产,CNY,,"-232,701.52",                  0.00,0.0,54321.17,"-287,022.69"
4390,4001000000,实收资本（股本）,CNY,,"-157,000,000.00",                  0.00,0.0,0.0,"-157,000,000.00"
4390,4002010000,资本公积-资本（股本）溢价,CNY,,"-98,531,700.00",                  0.00,0.0,0.0,"-98,531,700.00"
4390,4101010000,盈余公积-法定盈余公积,CNY,,"-78,883,364.53",                  0.00,0.0,0.0,"-78,883,364.53"
4390,4104080000,利润分配-未分配利润,CNY,,"-364,355,779.81",                  0.00,0.0,0.0,"-364,355,779.81"
4390,5001010000,生产成本-原辅料,CNY,,                  0.00,                  0.00,248213325.02,1934.77,"        248,211,390.25"
4390,5001020000,生产成本-包装物,CNY,,                  0.00,                  0.00,59160107.93,10688.1,"         59,149,419.83"
4390,5001030000,生产成本-成品,CNY,,                  0.00,                  0.00,2544218.22,363237750.65,"-360,693,532.43"
4390,5001040000,生产成本-半成品,CNY,,                  0.00,                  0.00,486219691.53,481695880.35,"          4,523,811.18"
4390,6001000000,主营业务收入,CNY,,                  0.00,                  0.00,159995835.9,899511306.16,"-739,515,470.26"
4390,6051010000,其他业务收入-废旧物资收入,CNY,,                  0.00,                  0.00,0.0,255547.23,"-255,547.23"
4390,6051030000,其他业务收入-销售材料收入,CNY,,                  0.00,                  0.00,43450.46,1539298.33,"-1,495,847.87"
4390,6051070000,其他业务收入-出租固定资产,CNY,,                  0.00,                  0.00,0.0,751816.52,"-751,816.52"
4390,6051140000,其他业务收入-非乳制品销售收入,CNY,,                  0.00,                  0.00,180120.98,4474349.51,"-4,294,228.53"
4390,6051990000,其他业务收入-其他,CNY,,                  0.00,                  0.00,0.0,1769243.81,"-1,769,243.81"
4390,6101000000,公允价值变动损益,CNY,,                  0.00,                  0.00,175073.0,110175.25,"             64,897.75"
4390,6301010000,营业外收入-罚没收入,CNY,,                  0.00,                  0.00,0.0,77450.0,"-77,450.00"
4390,6301990000,营业外收入-其他,CNY,,                  0.00,                  0.00,0.0,37584.44,"-37,584.44"
4390,6401000000,主营业务成本,CNY,,                  0.00,                  0.00,533228977.91,45715216.36,"        487,513,761.55"
4390,6402020000,其他业务成本-材料销售成本,CNY,,                  0.00,                  0.00,1825400.74,41983.35,"          1,783,417.39"
4390,6402090000,其他业务成本-非乳制品销售成本,CNY,,                  0.00,                  0.00,4252167.02,1767.89,"          4,250,399.13"
4390,6402990000,其他业务成本-其他,CNY,,                  0.00,                  0.00,755257.07,0.0,"            755,257.07"
4390,6405010000,税金及附加,CNY,,                  0.00,                  0.00,4250325.59,0.0,"          4,250,325.59"
4390,6501020000,价格重估差异,CNY,,                  0.00,                  0.00,57398336.89,57398336.89,                  0.00
4390,6501040100,其他收益-政府补助,CNY,,                  0.00,                  0.00,0.0,2238965.08,"-2,238,965.08"
4390,6501050000,资产处置收益-固定资产,CNY,,                  0.00,                  0.00,42499.49,-13524.65,"             56,024.14"
4390,6501050200,资产处置收益-使用权资产,CNY,,                  0.00,                  0.00,-18784.03,3940.97,"-22,725.00"
4390,6601010100,工资,CNY,,                  0.00,                  0.00,43328917.61,0.0,"         43,328,917.61"
4390,6601010200,职工福利,CNY,,                  0.00,                  0.00,1781118.96,1952.84,"          1,779,166.12"
4390,6601010300,工会经费,CNY,,                  0.00,                  0.00,950098.51,0.0,"            950,098.51"
4390,6601010400,职工教育经费,CNY,,                  0.00,                  0.00,712573.97,0.0,"            712,573.97"
4390,6601010501,基本医疗保险费,CNY,,                  0.00,                  0.00,1985407.1,0.0,"          1,985,407.10"
4390,6601010502,基本养老保险费,CNY,,                  0.00,                  0.00,4237307.2,0.0,"          4,237,307.20"
4390,6601010504,失业保险费,CNY,,                  0.00,                  0.00,158957.17,0.0,"            158,957.17"
4390,6601010505,工伤保险费,CNY,,                  0.00,                  0.00,186523.66,0.0,"            186,523.66"
4390,6601010506,生育保险费,CNY,,                  0.00,                  0.00,212032.04,0.0,"            212,032.04"
4390,6601010507,综合保险费,CNY,,                  0.00,                  0.00,128867.93,0.0,"            128,867.93"
4390,6601010600,住房公积金,CNY,,                  0.00,                  0.00,1052603.31,0.0,"          1,052,603.31"
4390,6601010700,辞退福利,CNY,,                  0.00,                  0.00,66631.0,0.0,"             66,631.00"
4390,6601020000,办公费,CNY,,                  0.00,                  0.00,91257.79,0.0,"             91,257.79"
4390,6601030000,修理费,CNY,,                  0.00,                  0.00,5575300.25,37469.29,"          5,537,830.96"
4390,6601040000,差旅费,CNY,,                  0.00,                  0.00,1796429.99,0.0,"          1,796,429.99"
4390,6601050100,邮电费-邮寄费,CNY,,                  0.00,                  0.00,52031.35,0.0,"             52,031.35"
4390,6601050200,邮电费-手机费,CNY,,                  0.00,                  0.00,96178.92,0.0,"             96,178.92"
4390,6601050300,邮电费-座机费,CNY,,                  0.00,                  0.00,15827.52,0.0,"             15,827.52"
4390,6601060000,物料及低值易耗品,CNY,,                  0.00,                  0.00,3326770.44,4312.98,"          3,322,457.46"
4390,6601070000,折旧费,CNY,,                  0.00,                  0.00,18115458.72,0.0,"         18,115,458.72"
4390,6601080110,运输费-仓储,CNY,,                  0.00,                  0.00,1145165.05,0.0,"          1,145,165.05"
4390,6601080200,运输费-外部,CNY,,                  0.00,                  0.00,50061014.29,0.0,"         50,061,014.29"
4390,6601080300,运输费-装卸费,CNY,,                  0.00,                  0.00,727726.39,0.0,"            727,726.39"
4390,6601090100,广告费-咨询设计费,CNY,,                  0.00,                  0.00,14679699.91,0.0,"         14,679,699.91"
4390,6601090600,广告费-灯箱广告及制作费,CNY,,                  0.00,                  0.00,166981.14,0.0,"            166,981.14"
4390,6601091000,广告费-分众广告及制作费,CNY,,                  0.00,                  0.00,2586168.86,0.0,"          2,586,168.86"
4390,6601091300,广告费-形象代言费,CNY,,                  0.00,                  0.00,520642.63,0.0,"            520,642.63"
